DateTime,Total Return Bond Index
05.04.2006 00:00,1532.46
06.04.2006 00:00,1528.07
07.04.2006 00:00,1522.61
10.04.2006 00:00,1523.39
11.04.2006 00:00,1526.16
12.04.2006 00:00,1522.44
13.04.2006 00:00,1518.16
17.04.2006 00:00,1521.87
18.04.2006 00:00,1524.94
19.04.2006 00:00,1521.33
20.04.2006 00:00,1520.96
21.04.2006 00:00,1523.33
24.04.2006 00:00,1526.93
25.04.2006 00:00,1520.44
26.04.2006 00:00,1518.22
27.04.2006 00:00,1520.81
28.04.2006 00:00,1523.31
30.04.2006 00:00,1523.8
01.05.2006 00:00,1519.53
02.05.2006 00:00,1521.67
03.05.2006 00:00,1519.39
04.05.2006 00:00,1519.01
05.05.2006 00:00,1522.66
08.05.2006 00:00,1522.9
09.05.2006 00:00,1522.36
10.05.2006 00:00,1522.74
11.05.2006 00:00,1520.7
12.05.2006 00:00,1516.3
15.05.2006 00:00,1519.93
16.05.2006 00:00,1523.48
17.05.2006 00:00,1518.45
18.05.2006 00:00,1525.26
19.05.2006 00:00,1527.22
22.05.2006 00:00,1528.39
23.05.2006 00:00,1526.15
24.05.2006 00:00,1528.27
25.05.2006 00:00,1525.4
26.05.2006 00:00,1527.48
29.05.2006 00:00,1528.23
30.05.2006 00:00,1525.31
31.05.2006 00:00,1522.58
01.06.2006 00:00,1523.14
02.06.2006 00:00,1533.43
05.06.2006 00:00,1531.33
06.06.2006 00:00,1532.54
07.06.2006 00:00,1530.92
08.06.2006 00:00,1533.19
09.06.2006 00:00,1534.58
12.06.2006 00:00,1534.64
13.06.2006 00:00,1536.41
14.06.2006 00:00,1527.94
15.06.2006 00:00,1523.86
16.06.2006 00:00,1521.5
19.06.2006 00:00,1520.58
20.06.2006 00:00,1519.36
21.06.2006 00:00,1519.34
22.06.2006 00:00,1515.59
23.06.2006 00:00,1513.2
26.06.2006 00:00,1512.56
27.06.2006 00:00,1515.26
28.06.2006 00:00,1512.28
29.06.2006 00:00,1516.9
30.06.2006 00:00,1523.72
01.07.2006 00:00,
03.07.2006 00:00,1523.71
04.07.2006 00:00,1523.96
05.07.2006 00:00,1517.89
06.07.2006 00:00,1521.59
07.07.2006 00:00,1526.71
10.07.2006 00:00,1527.54
11.07.2006 00:00,1530.3
12.07.2006 00:00,1530.57
13.07.2006 00:00,1533.16
14.07.2006 00:00,1533.77
17.07.2006 00:00,1533.84
18.07.2006 00:00,1528.77
19.07.2006 00:00,1535.36
20.07.2006 00:00,1538.6
21.07.2006 00:00,1537.44
24.07.2006 00:00,1538.27
25.07.2006 00:00,1536.3
26.07.2006 00:00,1539.52
27.07.2006 00:00,1539.9
28.07.2006 00:00,1544.89
31.07.2006 00:00,1546.3
01.08.2006 00:00,1546.95
02.08.2006 00:00,1548.95
03.08.2006 00:00,1549.89
04.08.2006 00:00,1554.71
07.08.2006 00:00,1553.71
08.08.2006 00:00,1553.81
09.08.2006 00:00,1552.75
10.08.2006 00:00,1552.22
11.08.2006 00:00,1549.19
14.08.2006 00:00,1548.26
15.08.2006 00:00,1554.9
16.08.2006 00:00,1560.07
17.08.2006 00:00,1560.44
18.08.2006 00:00,1563.37
21.08.2006 00:00,1565.38
22.08.2006 00:00,1566.35
23.08.2006 00:00,1566
24.08.2006 00:00,1566.94
25.08.2006 00:00,1568.33
28.08.2006 00:00,1568.16
29.08.2006 00:00,1569.28
30.08.2006 00:00,1571.75
31.08.2006 00:00,1575.23
01.09.2006 00:00,1576.02
04.09.2006 00:00,1576.78
05.09.2006 00:00,1572.59
06.09.2006 00:00,1571.09
07.09.2006 00:00,1571.98
08.09.2006 00:00,1574.67
11.09.2006 00:00,1572.72
12.09.2006 00:00,1575.7
13.09.2006 00:00,1576.69
14.09.2006 00:00,1574.71
15.09.2006 00:00,1574.46
18.09.2006 00:00,1574.14
19.09.2006 00:00,1580.84
20.09.2006 00:00,1581.75
21.09.2006 00:00,1589.03
22.09.2006 00:00,1593.38
25.09.2006 00:00,1597.7
26.09.2006 00:00,1595.67
27.09.2006 00:00,1595
28.09.2006 00:00,1592.27
29.09.2006 00:00,1592.09
30.09.2006 00:00,1592.34
01.10.2006 00:00,
02.10.2006 00:00,1594.27
03.10.2006 00:00,1595.17
04.10.2006 00:00,1599.37
05.10.2006 00:00,1595.7
06.10.2006 00:00,1588.01
09.10.2006 00:00,1588.78
10.10.2006 00:00,1584.43
11.10.2006 00:00,1581.32
12.10.2006 00:00,1582.49
13.10.2006 00:00,1580.34
16.10.2006 00:00,1583.16
17.10.2006 00:00,1584.65
18.10.2006 00:00,1586.38
19.10.2006 00:00,1585.01
20.10.2006 00:00,1585.72
23.10.2006 00:00,1582.54
24.10.2006 00:00,1583.26
25.10.2006 00:00,1587.72
26.10.2006 00:00,1593.55
27.10.2006 00:00,1597.97
30.10.2006 00:00,1599.4
31.10.2006 00:00,1606.07
01.11.2006 00:00,1610.73
02.11.2006 00:00,1607.8
03.11.2006 00:00,1597.95
06.11.2006 00:00,1599.87
07.11.2006 00:00,1604.88
08.11.2006 00:00,1607.93
09.11.2006 00:00,1608.1
10.11.2006 00:00,1612.24
13.11.2006 00:00,1611.8
14.11.2006 00:00,1615.35
15.11.2006 00:00,1610.71
16.11.2006 00:00,1607.32
17.11.2006 00:00,1612.71
20.11.2006 00:00,1614.31
21.11.2006 00:00,1616.15
22.11.2006 00:00,1617.27
23.11.2006 00:00,1617.53
24.11.2006 00:00,1619.7
27.11.2006 00:00,1621.07
28.11.2006 00:00,1623.88
29.11.2006 00:00,1622.92
30.11.2006 00:00,1628.82
01.12.2006 00:00,1632.54
04.12.2006 00:00,1633
05.12.2006 00:00,1632.39
06.12.2006 00:00,1629.16
07.12.2006 00:00,1629.65
08.12.2006 00:00,1623.25
11.12.2006 00:00,1626.95
12.12.2006 00:00,1629.81
13.12.2006 00:00,1621.79
14.12.2006 00:00,1619.54
15.12.2006 00:00,1619.66
18.12.2006 00:00,1621.35
19.12.2006 00:00,1620.43
20.12.2006 00:00,1620.98
21.12.2006 00:00,1625.56
22.12.2006 00:00,1618.97
26.12.2006 00:00,1622.02
27.12.2006 00:00,1617.3
28.12.2006 00:00,1614.54
29.12.2006 00:00,1613.7
31.12.2006 00:00,1614.19
01.01.2007 00:00,
02.01.2007 00:00,1616.69
03.01.2007 00:00,1619.69
04.01.2007 00:00,1624.39
05.01.2007 00:00,1622.36
08.01.2007 00:00,1622.51
09.01.2007 00:00,1622.99
10.01.2007 00:00,1620.93
11.01.2007 00:00,1616.14
12.01.2007 00:00,1613.3
15.01.2007 00:00,1614.08
16.01.2007 00:00,1616.5
17.01.2007 00:00,1613.38
18.01.2007 00:00,1616.96
19.01.2007 00:00,1615.51
22.01.2007 00:00,1617.59
23.01.2007 00:00,1614.21
24.01.2007 00:00,1614.2
25.01.2007 00:00,1609.71
26.01.2007 00:00,1608.6
29.01.2007 00:00,1608.49
30.01.2007 00:00,1609.86
31.01.2007 00:00,1614.72
01.02.2007 00:00,1613.97
02.02.2007 00:00,1615.22
05.02.2007 00:00,1618.14
06.02.2007 00:00,1622.52
07.02.2007 00:00,1625.25
08.02.2007 00:00,1626.38
09.02.2007 00:00,1621.81
12.02.2007 00:00,1621.06
13.02.2007 00:00,1620.19
14.02.2007 00:00,1628.2
15.02.2007 00:00,1631.16
16.02.2007 00:00,1633.23
19.02.2007 00:00,1634.02
20.02.2007 00:00,1635.38
21.02.2007 00:00,1634.79
22.02.2007 00:00,1631.28
23.02.2007 00:00,1636.61
26.02.2007 00:00,1641.99
27.02.2007 00:00,1651.76
28.02.2007 00:00,1647.49
01.03.2007 00:00,1647.55
02.03.2007 00:00,1650.92
05.03.2007 00:00,1648.92
06.03.2007 00:00,1648.31
07.03.2007 00:00,1651.14
08.03.2007 00:00,1651.12
09.03.2007 00:00,1643.54
12.03.2007 00:00,1647.91
13.03.2007 00:00,1652.1
14.03.2007 00:00,1648.96
15.03.2007 00:00,1648.03
16.03.2007 00:00,1647.19
19.03.2007 00:00,1645.66
20.03.2007 00:00,1646.93
21.03.2007 00:00,1649.91
22.03.2007 00:00,1643.46
23.03.2007 00:00,1641.54
26.03.2007 00:00,1644.71
27.03.2007 00:00,1642.52
28.03.2007 00:00,1641.51
29.03.2007 00:00,1640.76
30.03.2007 00:00,1639.23
31.03.2007 00:00,1639.46
01.04.2007 00:00,
02.04.2007 00:00,1640.71
03.04.2007 00:00,1638.97
04.04.2007 00:00,1639.97
05.04.2007 00:00,1637.96
09.04.2007 00:00,1632.81
10.04.2007 00:00,1635.81
11.04.2007 00:00,1635.2
12.04.2007 00:00,1635.57
13.04.2007 00:00,1633.69
16.04.2007 00:00,1637.23
17.04.2007 00:00,1642.23
18.04.2007 00:00,1646.07
19.04.2007 00:00,1644.97
20.04.2007 00:00,1645.25
23.04.2007 00:00,1648.07
24.04.2007 00:00,1651.23
25.04.2007 00:00,1648.76
26.04.2007 00:00,1644.92
27.04.2007 00:00,1644.03
30.04.2007 00:00,1651.59
01.05.2007 00:00,1651.02
02.05.2007 00:00,1650.7
03.05.2007 00:00,1648.35
04.05.2007 00:00,1651.95
07.05.2007 00:00,1653.23
08.05.2007 00:00,1653.53
09.05.2007 00:00,1649.86
10.05.2007 00:00,1652.01
11.05.2007 00:00,1650.26
14.05.2007 00:00,1649.93
15.05.2007 00:00,1648.01
16.05.2007 00:00,1648.91
17.05.2007 00:00,1644.69
18.05.2007 00:00,1640.6
21.05.2007 00:00,1642.64
22.05.2007 00:00,1639
23.05.2007 00:00,1636.67
24.05.2007 00:00,1637.25
25.05.2007 00:00,1637.02
29.05.2007 00:00,1636.02
30.05.2007 00:00,1636.27
31.05.2007 00:00,1635.24
01.06.2007 00:00,1629.64
04.06.2007 00:00,1633.69
05.06.2007 00:00,1629.23
06.06.2007 00:00,1629.37
07.06.2007 00:00,1616.81
08.06.2007 00:00,1615.13
11.06.2007 00:00,1614.54
12.06.2007 00:00,1604.62
13.06.2007 00:00,1609.71
14.06.2007 00:00,1608.44
15.06.2007 00:00,1612.98
18.06.2007 00:00,1616.02
19.06.2007 00:00,1621.52
20.06.2007 00:00,1617.96
21.06.2007 00:00,1614.1
22.06.2007 00:00,1616.55
25.06.2007 00:00,1622.7
26.06.2007 00:00,1619.92
27.06.2007 00:00,1622.63
28.06.2007 00:00,1618.68
29.06.2007 00:00,1627.12
30.06.2007 00:00,1627.38
01.07.2007 00:00,
02.07.2007 00:00,1630.75
03.07.2007 00:00,1626.49
04.07.2007 00:00,1626.75
05.07.2007 00:00,1617.81
06.07.2007 00:00,1613.79
09.07.2007 00:00,1618.04
10.07.2007 00:00,1628.8
11.07.2007 00:00,1624.19
12.07.2007 00:00,1620.54
13.07.2007 00:00,1621.73
16.07.2007 00:00,1628.68
17.07.2007 00:00,1624.67
18.07.2007 00:00,1630.47
19.07.2007 00:00,1628.12
20.07.2007 00:00,1632.21
23.07.2007 00:00,1631.35
24.07.2007 00:00,1631.89
25.07.2007 00:00,1633.61
26.07.2007 00:00,1633.74
27.07.2007 00:00,1629.68
30.07.2007 00:00,1627.71
31.07.2007 00:00,1632.03
01.08.2007 00:00,1632.61
02.08.2007 00:00,1633.81
03.08.2007 00:00,1638.73
06.08.2007 00:00,1634.4
07.08.2007 00:00,1633.78
08.08.2007 00:00,1624.5
09.08.2007 00:00,1629.84
10.08.2007 00:00,1629.66
13.08.2007 00:00,1631.37
14.08.2007 00:00,1634.04
15.08.2007 00:00,1633.2
16.08.2007 00:00,1640.08
17.08.2007 00:00,1633.2
20.08.2007 00:00,1636.88
21.08.2007 00:00,1640.92
22.08.2007 00:00,1637.81
23.08.2007 00:00,1639.6
24.08.2007 00:00,1639.14
27.08.2007 00:00,1643.4
28.08.2007 00:00,1648.87
29.08.2007 00:00,1646.26
30.08.2007 00:00,1650.34
31.08.2007 00:00,1648.1
01.09.2007 00:00,
03.09.2007 00:00,1648.67
04.09.2007 00:00,1647.11
05.09.2007 00:00,1655.04
06.09.2007 00:00,1651.36
07.09.2007 00:00,1661.54
10.09.2007 00:00,1664.14
11.09.2007 00:00,1659.68
12.09.2007 00:00,1655.06
13.09.2007 00:00,1647.88
14.09.2007 00:00,1650.02
17.09.2007 00:00,1650.9
18.09.2007 00:00,1651.14
19.09.2007 00:00,1648.87
20.09.2007 00:00,1638.67
21.09.2007 00:00,1645.31
24.09.2007 00:00,1648.83
25.09.2007 00:00,1650.35
26.09.2007 00:00,1650.79
27.09.2007 00:00,1656.63
28.09.2007 00:00,1656.79
30.09.2007 00:00,1657.34
01.10.2007 00:00,1659.58
02.10.2007 00:00,1662.22
03.10.2007 00:00,1662.14
04.10.2007 00:00,1665.7
05.10.2007 00:00,1656.23
08.10.2007 00:00,1657.05
09.10.2007 00:00,1657.53
10.10.2007 00:00,1659.56
11.10.2007 00:00,1660.44
12.10.2007 00:00,1658.55
15.10.2007 00:00,1660.78
16.10.2007 00:00,1662.06
17.10.2007 00:00,1671.76
18.10.2007 00:00,1675.02
19.10.2007 00:00,1683.59
22.10.2007 00:00,1682.73
23.10.2007 00:00,1682.94
24.10.2007 00:00,1688.66
25.10.2007 00:00,1686.21
26.10.2007 00:00,1683.62
29.10.2007 00:00,1685.12
30.10.2007 00:00,1684.39
31.10.2007 00:00,1675.35
01.11.2007 00:00,1684.13
02.11.2007 00:00,1688.33
05.11.2007 00:00,1683.64
06.11.2007 00:00,1678.86
07.11.2007 00:00,1677.76
08.11.2007 00:00,1679.84
09.11.2007 00:00,1682.69
12.11.2007 00:00,1683.52
13.11.2007 00:00,1677.98
14.11.2007 00:00,1677.17
15.11.2007 00:00,1685.66
16.11.2007 00:00,1685.02
19.11.2007 00:00,1689.71
20.11.2007 00:00,1688.61
21.11.2007 00:00,1691.3
22.11.2007 00:00,1691.57
23.11.2007 00:00,1691.44
26.11.2007 00:00,1706.88
27.11.2007 00:00,1695.6
28.11.2007 00:00,1686.95
29.11.2007 00:00,1692.66
30.11.2007 00:00,1690.08
01.12.2007 00:00,
03.12.2007 00:00,1697.5
04.12.2007 00:00,1696.2
05.12.2007 00:00,1691.81
06.12.2007 00:00,1681.15
07.12.2007 00:00,1669.84
10.12.2007 00:00,1668.15
11.12.2007 00:00,1684.27
12.12.2007 00:00,1677.25
13.12.2007 00:00,1668.62
14.12.2007 00:00,1662.88
17.12.2007 00:00,1668.41
18.12.2007 00:00,1676.33
19.12.2007 00:00,1681.73
20.12.2007 00:00,1686.46
21.12.2007 00:00,1673.01
24.12.2007 00:00,1669.83
26.12.2007 00:00,1663.33
27.12.2007 00:00,1671.64
28.12.2007 00:00,1681.88
31.12.2007 00:00,1689.14
01.01.2008 00:00,
02.01.2008 00:00,1703.32
03.01.2008 00:00,1701.6
04.01.2008 00:00,1703.76
07.01.2008 00:00,1705.23
08.01.2008 00:00,1703.21
09.01.2008 00:00,1703.6
10.01.2008 00:00,1692.02
11.01.2008 00:00,1699.77
14.01.2008 00:00,1701.68
15.01.2008 00:00,1708.95
16.01.2008 00:00,1707.26
17.01.2008 00:00,1711.08
18.01.2008 00:00,1709.29
21.01.2008 00:00,1710.13
22.01.2008 00:00,1718.81
23.01.2008 00:00,1723.23
24.01.2008 00:00,1704.4
25.01.2008 00:00,1711.9
28.01.2008 00:00,1712.94
29.01.2008 00:00,1707.17
30.01.2008 00:00,1699.39
31.01.2008 00:00,1709.1
01.02.2008 00:00,1714.48
04.02.2008 00:00,1710.53
05.02.2008 00:00,1717.21
06.02.2008 00:00,1714.58
07.02.2008 00:00,1701.94
08.02.2008 00:00,1708.87
11.02.2008 00:00,1711.2
12.02.2008 00:00,1703.88
13.02.2008 00:00,1702.66
14.02.2008 00:00,1690.52
15.02.2008 00:00,1693.68
18.02.2008 00:00,1694.52
19.02.2008 00:00,1685.05
20.02.2008 00:00,1681.25
21.02.2008 00:00,1693.92
22.02.2008 00:00,1691.66
25.02.2008 00:00,1681.47
26.02.2008 00:00,1684.72
27.02.2008 00:00,1685.9
28.02.2008 00:00,1695.52
29.02.2008 00:00,1710.33
01.03.2008 00:00,
03.03.2008 00:00,1708.95
04.03.2008 00:00,1701.27
05.03.2008 00:00,1687.64
06.03.2008 00:00,1686.81
07.03.2008 00:00,1689.92
10.03.2008 00:00,1695.62
11.03.2008 00:00,1677.48
12.03.2008 00:00,1688.45
13.03.2008 00:00,1680.07
14.03.2008 00:00,1688.86
17.03.2008 00:00,1693.62
18.03.2008 00:00,1683.7
19.03.2008 00:00,1692.87
20.03.2008 00:00,1694.44
24.03.2008 00:00,1678.79
25.03.2008 00:00,1682.32
26.03.2008 00:00,1683.76
27.03.2008 00:00,1679.65
28.03.2008 00:00,1684.54
31.03.2008 00:00,1687.63
01.04.2008 00:00,1676.89
02.04.2008 00:00,1676.29
03.04.2008 00:00,1677.35
04.04.2008 00:00,1690.68
07.04.2008 00:00,1687.69
08.04.2008 00:00,1688.71
09.04.2008 00:00,1697.78
10.04.2008 00:00,1691.22
11.04.2008 00:00,1696.71
14.04.2008 00:00,1694.41
15.04.2008 00:00,1689.09
16.04.2008 00:00,1677.84
17.04.2008 00:00,1676.25
18.04.2008 00:00,1679.93
21.04.2008 00:00,1686.15
22.04.2008 00:00,1687.65
23.04.2008 00:00,1688.52
24.04.2008 00:00,1680.09
25.04.2008 00:00,1677.83
28.04.2008 00:00,1684.82
29.04.2008 00:00,1687.66
30.04.2008 00:00,1697.29
01.05.2008 00:00,1700.15
02.05.2008 00:00,1695.74
05.05.2008 00:00,1697.43
06.05.2008 00:00,1693.03
07.05.2008 00:00,1696.84
08.05.2008 00:00,1703.5
09.05.2008 00:00,1707.3
12.05.2008 00:00,1707.1
13.05.2008 00:00,1693.88
14.05.2008 00:00,1690.97
15.05.2008 00:00,1700.13
16.05.2008 00:00,1700.76
19.05.2008 00:00,1703.14
20.05.2008 00:00,1708.05
21.05.2008 00:00,1703.29
22.05.2008 00:00,1691.71
23.05.2008 00:00,1699.37
26.05.2008 00:00,1700.23
27.05.2008 00:00,1689.94
28.05.2008 00:00,1683.2
29.05.2008 00:00,1677.03
30.05.2008 00:00,1681.81
31.05.2008 00:00,1681.84
01.06.2008 00:00,
02.06.2008 00:00,1689.33
03.06.2008 00:00,1696.75
04.06.2008 00:00,1691.04
05.06.2008 00:00,1685.25
06.06.2008 00:00,1694.83
09.06.2008 00:00,1689.1
10.06.2008 00:00,1676.58
11.06.2008 00:00,1678.93
12.06.2008 00:00,1666.86
13.06.2008 00:00,1662.57
16.06.2008 00:00,1664.37
17.06.2008 00:00,1667.2
18.06.2008 00:00,1673.7
19.06.2008 00:00,1667.57
20.06.2008 00:00,1671.89
23.06.2008 00:00,1667.98
24.06.2008 00:00,1672.59
25.06.2008 00:00,1671.88
26.06.2008 00:00,1674.65
27.06.2008 00:00,1677.34
30.06.2008 00:00,1675.39
01.07.2008 00:00,1671.81
02.07.2008 00:00,1675.67
03.07.2008 00:00,1674.01
04.07.2008 00:00,1674.3
07.07.2008 00:00,1679.66
08.07.2008 00:00,1681.57
09.07.2008 00:00,1684.48
10.07.2008 00:00,1684.83
11.07.2008 00:00,1668.56
14.07.2008 00:00,1675.24
15.07.2008 00:00,1673.1
16.07.2008 00:00,1660.83
17.07.2008 00:00,1651.7
18.07.2008 00:00,1648.42
21.07.2008 00:00,1651.08
22.07.2008 00:00,1647.89
23.07.2008 00:00,1645.29
24.07.2008 00:00,1657.71
25.07.2008 00:00,1649.07
28.07.2008 00:00,1657.99
29.07.2008 00:00,1655.88
30.07.2008 00:00,1654.92
31.07.2008 00:00,1660.96
01.08.2008 00:00,1664.52
04.08.2008 00:00,1663.54
05.08.2008 00:00,1660.83
06.08.2008 00:00,1656.58
07.08.2008 00:00,1669.12
08.08.2008 00:00,1668.14
11.08.2008 00:00,1663.01
12.08.2008 00:00,1669.97
13.08.2008 00:00,1666.39
14.08.2008 00:00,1670.87
15.08.2008 00:00,1674.63
18.08.2008 00:00,1678
19.08.2008 00:00,1674.09
20.08.2008 00:00,1676.56
21.08.2008 00:00,1671.24
22.08.2008 00:00,1668.02
25.08.2008 00:00,1675.43
26.08.2008 00:00,1674.53
27.08.2008 00:00,1676.25
28.08.2008 00:00,1674.15
29.08.2008 00:00,1672.33
31.08.2008 00:00,1672.62
01.09.2008 00:00,1672.91
02.09.2008 00:00,1679.63
03.09.2008 00:00,1683.09
04.09.2008 00:00,1686.82
05.09.2008 00:00,1684.48
08.09.2008 00:00,1684.89
09.09.2008 00:00,1689.44
10.09.2008 00:00,1681.65
11.09.2008 00:00,1674.71
12.09.2008 00:00,1660.31
15.09.2008 00:00,1648.92
16.09.2008 00:00,1619.83
17.09.2008 00:00,1612.41
18.09.2008 00:00,1599.72
19.09.2008 00:00,1593.4
22.09.2008 00:00,1595.78
23.09.2008 00:00,1588.61
24.09.2008 00:00,1590.45
25.09.2008 00:00,1571.96
26.09.2008 00:00,1554
29.09.2008 00:00,1571.47
30.09.2008 00:00,1549.89
01.10.2008 00:00,1552.06
02.10.2008 00:00,1542.14
03.10.2008 00:00,1541.13
06.10.2008 00:00,1548.59
07.10.2008 00:00,1536.08
08.10.2008 00:00,1510.3
09.10.2008 00:00,1494.85
10.10.2008 00:00,1460.78
13.10.2008 00:00,1461.65
14.10.2008 00:00,1470.88
15.10.2008 00:00,1469.96
16.10.2008 00:00,1460.39
17.10.2008 00:00,1447.46
20.10.2008 00:00,1447.62
21.10.2008 00:00,1457.38
22.10.2008 00:00,1462.43
23.10.2008 00:00,1467.19
24.10.2008 00:00,1451.66
27.10.2008 00:00,1445.69
28.10.2008 00:00,1439.78
29.10.2008 00:00,1436.39
30.10.2008 00:00,1434.98
31.10.2008 00:00,1435.49
01.11.2008 00:00,
03.11.2008 00:00,1442.79
04.11.2008 00:00,1456.55
05.11.2008 00:00,1466.79
06.11.2008 00:00,1468.07
07.11.2008 00:00,1464.88
10.11.2008 00:00,1473.53
11.11.2008 00:00,1473.82
12.11.2008 00:00,1481.14
13.11.2008 00:00,1472.97
14.11.2008 00:00,1478.87
17.11.2008 00:00,1480.36
18.11.2008 00:00,1485.09
19.11.2008 00:00,1489.19
20.11.2008 00:00,1493.17
21.11.2008 00:00,1479.67
24.11.2008 00:00,1469.46
25.11.2008 00:00,1482.47
26.11.2008 00:00,1486.54
27.11.2008 00:00,1486.83
28.11.2008 00:00,1490.58
30.11.2008 00:00,1491.16
01.12.2008 00:00,1507.2
02.12.2008 00:00,1504.23
03.12.2008 00:00,1504.21
04.12.2008 00:00,1510.56
05.12.2008 00:00,1502.8
08.12.2008 00:00,1500.45
09.12.2008 00:00,1508.16
10.12.2008 00:00,1507.56
11.12.2008 00:00,1512.78
12.12.2008 00:00,1515.98
15.12.2008 00:00,1520.71
16.12.2008 00:00,1533.71
17.12.2008 00:00,1550.25
18.12.2008 00:00,1564.8
19.12.2008 00:00,1564.83
22.12.2008 00:00,1564.09
23.12.2008 00:00,1564.36
24.12.2008 00:00,1566.31
26.12.2008 00:00,1571.99
29.12.2008 00:00,1575.5
30.12.2008 00:00,1582.29
31.12.2008 00:00,1573.98
01.01.2009 00:00,
02.01.2009 00:00,1561.71
05.01.2009 00:00,1561.42
06.01.2009 00:00,1571.17
07.01.2009 00:00,1580.12
08.01.2009 00:00,1588.51
09.01.2009 00:00,1594.88
12.01.2009 00:00,1604.57
13.01.2009 00:00,1604.49
14.01.2009 00:00,1608.51
15.01.2009 00:00,1607.07
16.01.2009 00:00,1607.75
19.01.2009 00:00,1608.63
20.01.2009 00:00,1602.57
21.01.2009 00:00,1585.48
22.01.2009 00:00,1580.56
23.01.2009 00:00,1577.81
26.01.2009 00:00,1578.42
27.01.2009 00:00,1592.96
28.01.2009 00:00,1586.24
29.01.2009 00:00,1577.77
30.01.2009 00:00,1579.19
31.01.2009 00:00,1579.22
01.02.2009 00:00,
02.02.2009 00:00,1590.46
03.02.2009 00:00,1579.94
04.02.2009 00:00,1576.92
05.02.2009 00:00,1581.29
06.02.2009 00:00,1579.06
09.02.2009 00:00,1580.74
10.02.2009 00:00,1598.36
11.02.2009 00:00,1606.19
12.02.2009 00:00,1606.46
13.02.2009 00:00,1589.69
16.02.2009 00:00,1590.58
17.02.2009 00:00,1604.64
18.02.2009 00:00,1593.75
19.02.2009 00:00,1580.48
20.02.2009 00:00,1580.18
23.02.2009 00:00,1579.07
24.02.2009 00:00,1570.79
25.02.2009 00:00,1559.77
26.02.2009 00:00,1556.23
27.02.2009 00:00,1553.74
28.02.2009 00:00,1554.62
01.03.2009 00:00,
02.03.2009 00:00,1559.52
03.03.2009 00:00,1550.34
04.03.2009 00:00,1539.32
05.03.2009 00:00,1548.19
06.03.2009 00:00,1541.81
09.03.2009 00:00,1532.11
10.03.2009 00:00,1521.77
11.03.2009 00:00,1525.73
12.03.2009 00:00,1528.49
13.03.2009 00:00,1529.28
16.03.2009 00:00,1525.87
17.03.2009 00:00,1522.57
18.03.2009 00:00,1552.8
19.03.2009 00:00,1548.01
20.03.2009 00:00,1546.02
23.03.2009 00:00,1544.38
24.03.2009 00:00,1547.4
25.03.2009 00:00,1538.1
26.03.2009 00:00,1544.33
27.03.2009 00:00,1545.75
30.03.2009 00:00,1548.93
31.03.2009 00:00,1551.4
01.04.2009 00:00,1554.89
02.04.2009 00:00,1550.41
03.04.2009 00:00,1539.61
06.04.2009 00:00,1540.75
07.04.2009 00:00,1546.25
08.04.2009 00:00,1554.85
09.04.2009 00:00,1553.45
13.04.2009 00:00,1564.66
14.04.2009 00:00,1573.43
15.04.2009 00:00,1580.34
16.04.2009 00:00,1580.01
17.04.2009 00:00,1578.9
20.04.2009 00:00,1591.02
21.04.2009 00:00,1587.15
22.04.2009 00:00,1583.63
23.04.2009 00:00,1589.05
24.04.2009 00:00,1587.26
27.04.2009 00:00,1595.74
28.04.2009 00:00,1592.01
29.04.2009 00:00,1592.85
30.04.2009 00:00,1599.25
01.05.2009 00:00,1601.94
04.05.2009 00:00,1607.16
05.05.2009 00:00,1613.41
06.05.2009 00:00,1619.51
07.05.2009 00:00,1618.34
08.05.2009 00:00,1626.6
11.05.2009 00:00,1637.33
12.05.2009 00:00,1640.09
13.05.2009 00:00,1645.54
14.05.2009 00:00,1644.72
15.05.2009 00:00,1644.75
18.05.2009 00:00,1639.49
19.05.2009 00:00,1642.33
20.05.2009 00:00,1653.13
21.05.2009 00:00,1644.88
22.05.2009 00:00,1640.4
25.05.2009 00:00,1641.28
26.05.2009 00:00,1642.51
27.05.2009 00:00,1636.02
28.05.2009 00:00,1644.8
29.05.2009 00:00,1668.28
31.05.2009 00:00,1668.57
01.06.2009 00:00,1654.34
02.06.2009 00:00,1669.99
03.06.2009 00:00,1682.87
04.06.2009 00:00,1671.95
05.06.2009 00:00,1661.93
08.06.2009 00:00,1664.11
09.06.2009 00:00,1669.37
10.06.2009 00:00,1667.95
11.06.2009 00:00,1678.86
12.06.2009 00:00,1686.72
15.06.2009 00:00,1695.69
16.06.2009 00:00,1700.66
17.06.2009 00:00,1702.15
18.06.2009 00:00,1687.96
19.06.2009 00:00,1696.17
22.06.2009 00:00,1705.64
23.06.2009 00:00,1710.18
24.06.2009 00:00,1705.82
25.06.2009 00:00,1716.64
26.06.2009 00:00,1719.36
29.06.2009 00:00,1719.74
30.06.2009 00:00,1719.22
01.07.2009 00:00,1719.17
02.07.2009 00:00,1725.17
03.07.2009 00:00,1725.47
06.07.2009 00:00,1725.45
07.07.2009 00:00,1730.23
08.07.2009 00:00,1745.17
09.07.2009 00:00,1732.97
10.07.2009 00:00,1744.15
13.07.2009 00:00,1741.9
14.07.2009 00:00,1734.16
15.07.2009 00:00,1725.19
16.07.2009 00:00,1733.09
17.07.2009 00:00,1730.72
20.07.2009 00:00,1741.73
21.07.2009 00:00,1755.71
22.07.2009 00:00,1749.38
23.07.2009 00:00,1738.37
24.07.2009 00:00,1745.49
